"","Scenario_ID","Year","Task_ID","ServiceCat","ClinicalOrNon","CI05","CI25","MeanHrs","CI75","CI95","WeeksPerYr","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"67","ComprehensiveModel",2021,"FH.FP.39","Family planning","Clinical",4.64916666666667,5.2375,5.74083333333333,6.16666666666667,6.98666666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"68","ComprehensiveModel",2021,"FH.FP.40","Family planning","Clinical",1.2,1.4,1.53566666666667,1.68333333333333,1.93333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"69","ComprehensiveModel",2021,"FH.FP.41","Family planning","Clinical",1.15,1.35,1.49866666666667,1.67083333333333,1.9,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"70","ComprehensiveModel",2021,"FH.FP.43","Family planning","Clinical",0.6825,0.8,0.91,1,1.13416666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"71","ComprehensiveModel",2021,"FH.FP.44","Family planning","Clinical",0.349166666666667,0.4,0.446833333333333,0.5,0.550833333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"72","ComprehensiveModel",2021,"FH.FP.46","Sexual health","Clinical",0.433333333333333,0.5,0.5565,0.616666666666667,0.683333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"73","ComprehensiveModel",2021,"FH.FP.54","Sexual health","Clinical",0.265833333333333,0.3,0.345166666666667,0.383333333333333,0.433333333333333,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"74","ComprehensiveModel",2021,"FH.FP.55","Sexual health","Clinical",0.799166666666667,0.916666666666667,1.03066666666667,1.1375,1.3175,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"75","ComprehensiveModel",2021,"FH.FP.56","Sexual health","Clinical",3.2775,3.8,4.20483333333333,4.54166666666667,5.335,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"76","ComprehensiveModel",2021,"FH.FP.57","Sexual health","Clinical",3.29916666666667,3.82916666666667,4.32666666666667,4.79583333333333,5.68666666666666,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"77","ComprehensiveModel",2021,"FH.FP.58","Sexual health","Clinical",0.433333333333333,0.5125,0.557666666666667,0.604166666666667,0.7,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"78","ComprehensiveModel",2021,"FH.FP.62","Sexual health","Clinical",1.65,1.9,2.02266666666667,2.13333333333333,2.35,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
"79","ComprehensiveModel",2021,"FH.MN.15","Pregnancy","Clinical",8.3,10.3833333333333,11.8540277777778,13.25,15.7191666666667,48,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Comprehensive","PopValues","SeasonalityCurves","Cadres_Comprehensive","Comprehensive","Dire Dawa",NA
